3.555028	-15.586154	AS0030-C
4.237048	-15.466292	AS0032-C
4.4617033	-14.766536	AS0033-C
2.9880404	-14.872813	AS0034-C
4.4103823	-15.010051	AS0035-C
4.252318	-15.498538	AS0036-C
2.953919	-15.07302	AS0037-C
4.5516357	-15.659812	AS0039-C
3.417069	-15.768802	AS0042-C
3.07542	-14.580363	AS0044-C
3.9269903	-14.9282255	AS0045-C
4.0543213	-15.648612	AS0047-C
4.592183	-14.422442	AS0049-C
4.396831	-15.6586485	AS0052-C
3.9012423	-14.57994	AS0053-C
3.5803797	-15.139823	AS0054-C
3.4525356	-15.468345	AS0055-C
3.1679783	-15.645392	AS0056-C
3.009589	-15.1434355	AS0058-C
3.4831533	-15.444438	AS0059-C
5.1222425	-18.834768	AS0064-C
3.6175625	-15.170363	AS0065-C
3.790987	-14.7667	AS0066-C
4.057684	-14.550189	AS0068-C
3.6229935	-15.828528	AS0069-C
4.140876	-15.784411	AS0070-C
3.8341355	-15.792605	AS0071-C
2.7428083	-14.788577	AS0072-C
3.6184146	-15.877196	AS0073-C
4.032127	-14.415141	AS0074-C
3.7073839	-15.987224	AS0076-C
3.693755	-15.930942	AS0077-C
8.203643	-3.6300304	AV0001-C
8.073919	-4.365763	AV0002-C
8.175535	-4.2200723	AV0003-C
8.124339	-4.2572427	AV0004-C
8.25699	-3.7515552	AV0005-C
9.327852	-4.305037	AV0007-C
8.3172455	-3.7989833	AV0008-C
8.155748	-4.082438	AV0009-C
7.9619193	-4.6050324	AV0010-C
8.307981	-4.107325	AV0011-C
