mean1	mean2	sd1	sd2	sampleID
-0.48077312	0.009688786	-1.610543	0.018427858	NA19786
-0.57904726	0.2221518	-1.4572362	0.058271416	NA19788
-0.42921022	0.014108232	-1.7618055	0.14473535	NA19789
-0.62941927	0.16436045	-1.8335787	0.1813568	NA19792
-0.5393588	-0.07543332	-1.6673511	0.068105586	NA19794
-0.58760506	0.14371471	-1.6274323	0.08455063	NA19795
-0.27012804	0.43275386	-2.1747482	0.29785156	NA19818
-0.07289055	0.46800762	-2.1336217	0.12606193	NA19819
-0.12941304	0.42766386	-2.0962644	0.1522453	NA19834
-0.06105486	0.59400994	-1.6665978	-0.071740024	NA19835
-0.34778848	0.21611612	-1.816612	0.08449257	NA19900
-0.07768133	0.27350682	-1.90791	0.17637326	NA19901
-0.2563055	0.38901454	-1.9150938	0.10247124	NA19904
0.09182355	0.47642618	-2.2218692	0.1471063	NA19908
-0.25531378	0.29375237	-2.0925343	0.18380655	NA19909
0.22561309	0.6560083	-2.038783	-0.05818402	NA19913
-0.35422674	0.04956787	-1.9477792	0.19226123	NA19914
-0.33800974	0.39300698	-2.0183806	0.24703182	NA19916
-0.03125504	0.49402136	-2.228983	0.1476251	NA19917
-0.12446454	0.35813504	-2.021655	0.093017586	NA19920
-0.4287111	0.07672053	-1.7835945	0.13865305	NA19921
0.04803976	0.4632551	-2.0348349	0.03662456	NA19922
-0.5063295	0.2203701	-1.7281146	0.11419571	NA19923
-0.28507915	0.08320492	-1.9404178	0.2328421	NA19982
-0.3412051	0.3823889	-1.6309395	-0.06425726	NA19984
-0.49553302	0.28014487	-1.8321679	0.34925175	NA20126
-0.4971538	0.053151898	-1.8007772	0.26793945	NA20127
-0.519847	0.14224486	-1.6021107	0.1323861	NA20274
-0.046497617	0.37028223	-1.9886417	0.08266009	NA20276
-0.46784988	0.0784375	-1.7413783	0.0052300785	NA20278
-0.100039035	0.2269253	-2.2007434	0.19599082	NA20281
0.081914276	0.6016043	-1.9392631	-0.051654927	NA20282
-0.2080312	0.3557623	-2.064277	0.11993707	NA20287
-0.4491749	0.08872836	-1.7692132	0.080890425	NA20289
0.28931567	0.69652396	-1.9025744	-0.13942026	NA20291
-0.1581352	0.32348567	-1.8662105	0.09243	NA20294
-0.04558817	0.39544088	-2.2117972	0.17383398	NA20296
-0.41691533	0.21986334	-1.9062822	0.07981349	NA20298
-0.5327901	0.09875827	-1.6485384	0.08749355	NA20299
-0.52451855	0.0028605978	-1.6911141	0.109307535	NA20314
-0.19441298	0.118467264	-1.9529166	-0.0044535305	NA20317
-0.4396018	0.08713084	-1.7024748	0.030041227	NA20318
0.22915456	0.6425714	-2.0878716	-0.03874492	NA20320
-0.17851904	0.4381178	-1.875735	-0.016928067	NA20321
-0.09119609	0.5026726	-1.951202	0.014178762	NA20332
-0.55078536	0.002275757	-1.7537191	0.15144338	NA20334
-0.17266575	0.20926623	-2.0397367	0.10412682	NA20339
-0.26975253	0.26150793	-2.0823057	0.24687852	NA20340
-0.3895004	0.03608387	-1.8707247	0.18074621	NA20342
-0.058750544	0.3496651	-2.0053911	0.18758549	NA20346
-0.3510808	0.20276456	-1.835613	0.08629609	NA20348
-0.44250503	0.22757618	-1.8827026	0.16363563	NA20351
-0.44405177	0.052941017	-1.8131664	0.060110934	NA20355
-0.40381494	0.054881506	-1.7016304	-0.04381167	NA20356
0.15469179	0.54919213	-2.045434	-0.031733625	NA20357
-0.40590134	0.43500894	-1.8391119	0.27244437	NA20359
-0.35184625	0.25519067	-1.9042816	0.18141676	NA20362
-0.328051	-0.101844974	-1.9665813	0.22336806	NA20412
-0.52942103	0.099727444	-1.664026	0.09501398	NA20502
-0.4769117	0.29070336	-1.9677835	0.33946276	NA20503
-0.53994054	0.06222444	-1.6956295	0.14168896	NA20504
-0.556837	0.22279839	-1.7989986	0.2993574	NA20505
-0.63255924	0.07373529	-1.6760368	0.06380952	NA20506
-0.45949844	-0.038165875	-1.8716372	0.19908132	NA20507
-0.5563974	0.09818106	-1.7886381	0.21441306	NA20508
-0.56531423	0.05354672	-1.7923913	0.16216196	NA20509
-0.62492305	0.15985815	-1.680943	0.09813226	NA20510
-0.47455135	-0.06877608	-1.7197412	0.1423489	NA20511
-0.46870413	-0.0022292812	-1.9868591	0.29205048	NA20512
-0.50395507	-0.056023903	-1.7170542	0.09402836	NA20513
-0.5180952	0.022252135	-1.7269009	0.115160234	NA20514
-0.52806896	0.011755756	-1.9057863	0.23003472	NA20515
-0.48780194	0.103249244	-1.7269766	0.15534784	NA20516
-0.5212925	-0.12223012	-1.6228954	0.026517997	NA20517
-0.54068154	0.054914765	-1.6351135	0.07718111	NA20518
-0.459258	-0.02322013	-1.9016021	0.25036395	NA20519
-0.48671117	0.061632924	-1.8596568	0.23667909	NA20520
-0.51967496	0.087360196	-1.8747523	0.2254435	NA20521
-0.5110368	0.0795285	-1.9318889	0.23769559	NA20522
-0.67356664	0.2094857	-1.9056109	0.27060926	NA20524
-0.5077985	0.056214504	-1.8128477	0.16845717	NA20525
-0.5160952	0.19565515	-1.7973465	0.27799094	NA20527
-0.48602298	0.04280918	-1.8965837	0.23682036	NA20528
-0.48970988	-0.103503056	-1.7785544	0.18018855	NA20529
-0.5489475	0.009619764	-1.7071363	0.10136164	NA20530
-0.56728333	0.054587178	-1.6534445	0.050356634	NA20531
-0.5438629	-0.017762251	-1.7172271	0.12767221	NA20532
-0.47417274	0.12657146	-1.9188482	0.30143464	NA20533
-0.5115431	-0.007961341	-1.7450145	0.18327405	NA20534
-0.5399712	0.007946423	-1.596336	0.06367231	NA20535
-0.53639966	-0.055653162	-1.7077283	0.0949117	NA20536
-0.5143216	0.13407926	-1.776144	0.13610543	NA20538
-0.52673894	0.06899243	-1.6960207	0.09929348	NA20539
-0.5343947	-0.059095092	-1.8324616	0.13830651	NA20540
-0.51339024	0.05247634	-1.9378762	0.31311083	NA20541
-0.5554535	0.14151971	-1.7083589	0.19985618	NA20542
-0.47873548	0.09049564	-1.6496484	0.11992336	NA20543
-0.5239566	-0.05987472	-1.7255918	0.059867032	NA20544
-0.6070519	0.38621658	-1.6724021	0.34338355	NA20581
-0.51677495	-0.026002474	-1.7895001	0.19125475	NA20582
-0.5322673	0.046387248	-1.8487083	0.20161714	NA20585
-0.5606497	0.2369502	-1.7436852	0.21695961	NA20586
-0.49022987	0.08160954	-1.7546618	0.17310156	NA20587
-0.45565596	-0.044682212	-1.8903351	0.23371185	NA20588
-0.51430696	0.061536245	-1.6824143	0.06228424	NA20589
-0.57907754	-0.0036868532	-1.8150616	0.16554584	NA20752
-0.5142639	0.103675656	-1.9124514	0.2522534	NA20753
-0.5291061	0.11816066	-1.8638583	0.19548596	NA20754
-0.52918035	0.19059901	-1.704818	0.19138004	NA20755
-0.4783657	-0.04312665	-1.8358921	0.17634286	NA20756
-0.52568287	0.06873088	-1.8298426	0.18978728	NA20757
-0.5485607	0.08631032	-1.8014929	0.19823219	NA20758
-0.48282555	0.11525231	-1.8060206	0.1687962	NA20759
-0.51773506	0.11527818	-1.7820308	0.16148593	NA20760
-0.45450953	0.1096695	-1.9345685	0.26662683	NA20761
-0.5126787	0.08256488	-1.8094223	0.19873156	NA20762
-0.49834242	0.1532449	-1.7933292	0.25373554	NA20763
-0.51815647	0.10098856	-1.8269271	0.22683968	NA20764
-0.49128	-0.009263583	-1.7992766	0.17491807	NA20765
-0.5217691	0.09523838	-1.6395407	0.12206162	NA20766
-0.5081679	0.12032192	-1.8858712	0.17040099	NA20767
-0.51985306	0.2852859	-1.7644203	0.23522533	NA20768
-0.50347966	0.04159885	-1.7839677	0.13761796	NA20769
-0.51801425	0.13977389	-1.729168	0.105009325	NA20770
-0.47177938	0.014703087	-1.8866785	0.2589687	NA20771
-0.5398912	-0.07480461	-1.897533	0.2231511	NA20772
-0.50056416	0.08454638	-1.8192489	0.24537005	NA20773
-0.55609864	0.0726214	-1.6389273	0.09362138	NA20774
-0.5624173	0.2178816	-1.6399527	0.1779802	NA20775
-0.4898422	-0.0047817905	-1.811384	0.21112408	NA20778
-0.49071315	-0.18116589	-1.8173358	0.1558596	NA20783
-0.5623062	-0.060740657	-1.757161	0.110564835	NA20785
-0.5127345	-0.1483428	-1.709334	0.06922615	NA20786
-0.5345724	0.088551335	-1.6257821	0.13587488	NA20787
-0.49910608	-0.06459684	-1.6938565	0.1294979	NA20790
-0.5842182	0.09284144	-1.7750452	0.13993467	NA20792
-0.5110957	0.04320591	-1.826194	0.22434081	NA20795
-0.47608486	0.051552348	-1.970845	0.31910515	NA20796
-0.5448528	0.120834045	-1.7720327	0.14984597	NA20797
-0.44546846	0.08250516	-1.8908496	0.25562382	NA20798
-0.5510219	0.22462802	-1.651838	0.16358317	NA20799
-0.47451594	-0.022171684	-1.6335425	0.095223196	NA20800
-0.6124278	0.15093629	-1.8749948	0.17613567	NA20801
-0.5040142	0.13022856	-1.930687	0.32634366	NA20802
-0.5323747	0.09248965	-1.7435464	0.17938901	NA20803
-0.5013661	-0.027990885	-1.7512434	0.18584634	NA20804
-0.4673758	0.055883817	-1.8826401	0.2352903	NA20805
-0.5573651	0.0467742	-1.897125	0.2281486	NA20806
-0.542793	0.053201847	-1.7684416	0.15614857	NA20807
-0.5192836	0.26797503	-1.7716756	0.2388723	NA20808
-0.4926894	0.16762452	-1.8143498	0.2551477	NA20809
-0.48134056	0.15216415	-1.7892554	0.16356327	NA20810
-0.4908463	0.056286506	-1.7908678	0.20153286	NA20811
-0.53285223	0.05658298	-1.7692459	0.12729253	NA20812
-0.5911948	0.1943156	-1.6609746	0.12941326	NA20813
-0.55702776	0.02916389	-1.7848824	0.17824687	NA20814
-0.5618977	0.024238877	-1.7587245	0.14571108	NA20815
-0.4653329	-0.042677708	-1.7566316	0.19377448	NA20818
-0.46258834	-0.13461752	-1.7734041	0.14485301	NA20819
-0.51275593	0.07932251	-1.832593	0.20128502	NA20821
-0.53357154	0.049487524	-1.6862347	0.06794489	NA20822
-0.51358694	0.047657065	-1.8021924	0.23016156	NA20826
-0.4988146	-0.037788935	-1.7797629	0.13984765	NA20827
-0.50745803	0.07682627	-1.7349547	0.19847561	NA20828
-0.50992733	0.1513602	-1.7890882	0.14409436	NA20832
-0.435303	-0.1034605	-1.8245325	0.1587211	NA20845
-0.50599307	-0.10565264	-1.6386356	0.06326879	NA20846
-0.4536555	-0.020060368	-1.7805089	0.25883555	NA20847
-0.49838677	0.2880481	-1.8962096	0.2104627	NA20849
-0.50151986	0.059854083	-1.8459718	0.11298741	NA20850
-0.4057298	0.036856703	-1.8536114	0.36847186	NA20851
-0.4146674	-0.1798137	-1.8291836	0.118384965	NA20852
-0.47384968	0.043653063	-1.7452971	0.24160041	NA20853
-0.47241417	-0.12607844	-1.7056737	0.12691452	NA20854
-0.5304118	-0.050588913	-1.6504027	-0.013677111	NA20856
-0.51485187	0.002162389	-1.6524012	0.105277784	NA20858
-0.47530928	-0.06348271	-1.7154982	0.14022972	NA20859
-0.4223775	-0.21790607	-1.6273249	-0.112662785	NA20861
-0.48643067	-0.040223308	-1.6917548	0.15112258	NA20862
-0.47260025	0.008594803	-1.7444412	0.23546316	NA20863
-0.49402753	-0.07471628	-1.7586784	0.14677586	NA20864
-0.44654885	0.006371788	-1.7608067	0.18818201	NA20866
-0.5311287	0.15439872	-1.6506345	0.20337297	NA20867
-0.49250844	0.08971756	-1.6274762	0.08458174	NA20868
-0.4759815	-0.022645302	-1.8009019	0.23133172	NA20869
-0.49117413	-0.0095877135	-1.7945213	0.22193946	NA20870
-0.47636715	-0.10776467	-1.7717296	0.17677666	NA20872
-0.47591606	0.030895881	-1.7302577	0.19397677	NA20874
-0.46530333	-0.044858642	-1.9342539	0.31940186	NA20875
-0.40285292	-0.119405694	-1.8388255	0.23722257	NA20876
-0.44424847	0.0021377127	-1.8408728	0.2424965	NA20877
-0.5227098	-0.067436166	-1.726688	0.13135995	NA20878
-0.47901216	-0.026542135	-1.9773843	0.30752933	NA20881
-0.4514152	0.054186754	-1.8802	0.29552734	NA20882
-0.4833943	0.101651005	-1.8109761	0.24004687	NA20884
-0.5620896	0.16134052	-1.7700028	0.20646109	NA20885
-0.462153	-0.25618297	-1.7651575	0.059987195	NA20886
-0.5309612	0.0033087055	-1.7648736	0.12000693	NA20887
-0.47353783	-0.13286872	-1.671283	0.04421819	NA20888
-0.48523012	-0.034502573	-1.7649319	0.20078386	NA20889
-0.48525146	0.08280211	-1.8778958	0.33710182	NA20890
-0.5342224	-0.18842097	-1.7325025	0.056259997	NA20891
-0.26588133	-0.079783745	-1.9555085	0.24729587	NA20892
-0.4735445	-0.039113827	-1.7340968	0.15230884	NA20894
-0.5067238	-0.07632751	-1.8558271	0.15827169	NA20895
-0.4925317	0.071317725	-1.6017607	0.15267481	NA20896
-0.4583049	0.16469757	-1.9963928	0.37971735	NA20897
-0.533698	0.19308989	-1.5405486	0.1927153	NA20899
-0.46483925	-0.13120337	-1.7688994	0.16738476	NA20900
-0.47915033	0.024107032	-1.756901	0.16976704	NA20901
-0.52874917	0.052918963	-1.8943634	0.2833749	NA20902
-0.45283607	0.052219562	-1.8880649	0.34782815	NA20903
-0.5423972	0.1929485	-1.6914821	0.15610982	NA20904
-0.5302457	0.05380278	-1.6286235	0.021890411	NA20905
-0.49734452	-0.23995192	-1.8600752	0.15114225	NA20906
-0.4082791	-0.16914482	-1.9619689	0.2543193	NA20908
-0.526172	-0.012910672	-1.8041914	0.18627228	NA20910
-0.42720667	-0.1470191	-1.8828136	0.24465622	NA20911
-0.44705167	-0.009415933	-1.7166955	0.18023755	NA21086
-0.4962125	-0.16277178	-1.8217783	0.1731552	NA21087
-0.49481717	0.072576694	-1.8272879	0.30200422	NA21088
-0.47139493	-0.0190273	-1.7797468	0.23500527	NA21089
-0.475392	0.07838326	-1.7393613	0.2423835	NA21090
-0.460717	-0.034395404	-1.6930416	0.15214433	NA21091
-0.47142938	0.16957729	-1.9696565	0.2793573	NA21092
-0.43157628	0.064548306	-1.6578057	0.17045309	NA21093
-0.37551573	-0.032667585	-1.7077278	0.12645091	NA21094
-0.5108308	0.20233087	-1.9126194	0.14066328	NA21095
-0.47814646	-0.16156824	-1.5103605	-0.12251853	NA21097
-0.48348966	0.0787484	-1.5863492	0.13965882	NA21098
-0.45916393	0.07691472	-1.7622645	0.31121647	NA21099
-0.46820596	-0.10472459	-1.7451466	0.1455461	NA21100
-0.46482506	-0.05933065	-1.855661	0.21956016	NA21101
-0.4913359	0.10181897	-2.0508623	0.4757377	NA21102
-0.47740498	0.0009604016	-1.7706918	0.24145915	NA21103
-0.45726433	-0.016141124	-1.6515654	0.16117956	NA21104
-0.46360222	0.1503822	-1.9315469	0.3106557	NA21105
-0.51209134	0.040219836	-1.7080716	0.1854861	NA21106
-0.5219726	0.082282715	-1.701698	0.13719334	NA21107
-0.55786484	0.29168075	-1.9057703	0.29185307	NA21108
-0.46574238	-0.1632839	-1.7404248	0.12229908	NA21109
-0.52949363	-0.10691411	-1.7035453	0.088821776	NA21110
-0.46360114	0.08022266	-1.5767382	0.056798585	NA21111
-0.44365695	0.11943727	-2.1051292	0.38964856	NA21112
-0.5247379	-0.043820925	-1.9048975	0.2525164	NA21113
-0.5096821	0.09129887	-1.6871355	0.16228594	NA21114
-0.47394887	0.022425465	-1.5708914	0.017312536	NA21115
-0.50283843	0.016439013	-1.7686447	0.21022452	NA21116
-0.42698804	-0.11908168	-1.6968479	0.119218834	NA21117
-0.45797554	0.005974106	-1.9860122	0.34780717	NA21118
-0.5247726	0.112413935	-1.6317464	0.15843679	NA21119
-0.4972172	0.11402517	-1.8652219	0.32332528	NA21120
-0.47442725	-0.02716846	-1.6215353	-0.113399975	NA21122
-0.41333202	-0.01324577	-1.9112072	0.30441034	NA21123
-0.4813706	0.008278779	-1.6227962	0.047697313	NA21124
-0.48281112	0.07137685	-1.6338654	0.13009621	NA21125
-0.49503055	0.015274099	-1.6295744	0.13963725	NA21126
-0.458666	-0.02681131	-1.9419527	0.28815353	NA21127
-0.4864104	-0.035896607	-1.7761889	0.20447208	NA21128
-0.46747997	0.08502107	-1.7964245	0.314546	NA21129
-0.4153951	0.005663864	-1.7854197	0.12971844	NA21130
-0.54811436	0.17777918	-1.7053905	0.11181045	NA21133
-0.5206483	0.18197216	-1.7782749	0.31402588	NA21135
-0.47569156	-0.021342076	-1.8391652	0.27807522	NA21137
-0.45368466	0.069483034	-1.7520118	0.24226977	NA21141
-0.47583073	-0.0026121517	-1.621795	0.13323666	NA21142
-0.4751074	0.096992426	-1.6674939	0.24616422	NA21143
-0.4996561	0.027987592	-1.8762743	0.2423184	NA21144
